	TokenFSS
7457	5639900000000000000000
7458	5585300000000000000000
7459	5454900000000000000000
7460	5385000000000000000000
7461	5371200000000000000000
7462	5420300000000000000000
7463	5330600000000000000000
7464	5425400000000000000000
7465	5511000000000000000000
7466	5446000000000000000000
7467	5522300000000000000000
7468	5494700000000000000000
7469	5517600000000000000000
7470	5559100000000000000000
7471	5545000000000000000000
7472	5591300000000000000000
7473	5640200000000000000000
7474	5642000000000000000000
7475	5622000000000000000000
7476	5704000000000000000000
7477	5714300000000000000000
7478	5663400000000000000000
7479	5674700000000000000000
7480	5637600000000000000000
7481	5640700000000000000000
7482	5692900000000000000000
7483	5681900000000000000000
7484	5649600000000000000000
7485	5615600000000000000000
7486	5669300000000000000000
7487	5647500000000000000000
7488	5689700000000000000000
7489	5736500000000000000000
7490	5760700000000000000000
7491	5752300000000000000000
7492	5727700000000000000000
7493	5706900000000000000000
7494	5739000000000000000000
7495	5732400000000000000000
7496	5582700000000000000000
7497	5644100000000000000000
7498	5582300000000000000000
7499	5580100000000000000000
7500	5586400000000000000000
7501	5652000000000000000000
7502	5619200000000000000000
7503	5644200000000000000000
7504	5595000000000000000000
7505	5630900000000000000000
7506	5639000000000000000000
7507	5617000000000000000000
7508	5629000000000000000000
7509	5636900000000000000000
7510	5710500000000000000000
7511	5715000000000000000000
7512	5729000000000000000000
7513	5715000000000000000000
7514	5735500000000000000000
7515	5613000000000000000000
7516	5644100000000000000000
7517	5677300000000000000000
7518	5650100000000000000000
7519	5613700000000000000000
7520	5675000000000000000000
7521	5696600000000000000000
7522	5712300000000000000000
7523	5703400000000000000000
7524	5700800000000000000000
7525	5705800000000000000000
7526	5660100000000000000000
7527	5679900000000000000000
7528	5635000000000000000000
7529	5654300000000000000000
7530	5668000000000000000000
7531	5643400000000000000000
7532	5578200000000000000000
7533	5573000000000000000000
7534	5515000000000000000000
7535	5559000000000000000000
7536	5275000000000000000000
7537	5383200000000000000000
7538	5427500000000000000000
7539	5333500000000000000000
7540	5434700000000000000000
7541	5419400000000000000000
7542	5482500000000000000000
7543	5501300000000000000000
7544	5584600000000000000000
7545	5541100000000000000000
7546	5538000000000000000000
7547	5494800000000000000000
7548	5438900000000000000000
7549	5412900000000000000000
7550	5410400000000000000000
7551	5432400000000000000000
7552	5486300000000000000000
7553	5526000000000000000000
7554	5525000000000000000000
7555	5538100000000000000000
7556	5548000000000000000000
7557	5597000000000000000000
7558	5605300000000000000000
7559	5594000000000000000000
7560	5604100000000000000000
7561	5616900000000000000000
7562	5596300000000000000000
7563	5616800000000000000000
7564	5651100000000000000000
7565	5661000000000000000000
7566	5711900000000000000000
7567	5686000000000000000000
7568	5665900000000000000000
7569	5678000000000000000000
7570	5701000000000000000000
7571	5691900000000000000000
7572	5618000000000000000000
7573	5672200000000000000000
7574	5664900000000000000000
7575	5715100000000000000000
7576	5692500000000000000000
7577	5675600000000000000000
7578	5664000000000000000000
7579	5665300000000000000000
7580	5702100000000000000000
7581	5740600000000000000000
7582	5781900000000000000000
7583	5755000000000000000000
7584	5763300000000000000000
7585	5793400000000000000000
7586	5889800000000000000000
7587	5967900000000000000000
7588	6010100000000000000000
7589	5951500000000000000000
7590	5996800000000000000000
7591	6036000000000000000000
7592	5991700000000000000000
7593	5987900000000000000000
7594	6057400000000000000000
7595	6035000000000000000000
7596	6186500000000000000000
7597	6303000000000000000000
7598	6247100000000000000000
7599	6247200000000000000000
7600	6414500000000000000000
7601	6422500000000000000000
7602	6351800000000000000000
7603	6349400000000000000000
7604	6310300000000000000000
7605	6376300000000000000000
7606	6524900000000000000000
7607	6484600000000000000000
7608	6383900000000000000000
7609	6471300000000000000000
7610	6446700000000000000000
7611	6419400000000000000000
7612	6477200000000000000000
7613	6448200000000000000000
7614	6500300000000000000000
7615	6548800000000000000000
7616	6709900000000000000000
7617	6668700000000000000000
7618	6645000000000000000000
7619	6655000000000000000000
7620	6637600000000000000000
7621	6658300000000000000000
7622	6661500000000000000000
7623	6499700000000000000000
7624	6514900000000000000000
7625	6496000000000000000000
7626	6487300000000000000000
7627	6540900000000000000000
7628	6578000000000000000000
7629	6586900000000000000000
7630	6614000000000000000000
7631	6544800000000000000000
7632	6623100000000000000000
7633	6625000000000000000000
7634	6673600000000000000000
7635	6706700000000000000000
7636	6769600000000000000000
7637	6752000000000000000000
7638	6685400000000000000000
7639	6720000000000000000000
7640	6775100000000000000000
7641	6757000000000000000000
7642	6825500000000000000000
7643	6811000000000000000000
7644	6858700000000000000000
7645	6825000000000000000000
7646	6871500000000000000000
7647	6833400000000000000000
7648	6834500000000000000000
7649	6744800000000000000000
7650	6762600000000000000000
7651	6765000000000000000000
7652	6711000000000000000000
7653	6689500000000000000000
7654	6771200000000000000000
7655	6825000000000000000000
7656	6885000000000000000000
7657	6942800000000000000000
7658	6915500000000000000000
7659	6872800000000000000000
7660	6819100000000000000000
7661	6725000000000000000000
7662	6642700000000000000000
7663	6645500000000000000000
7664	6475000000000000000000
7665	6497700000000000000000
7666	6505000000000000000000
7667	6442000000000000000000
7668	6454500000000000000000
7669	6497700000000000000000
7670	6508500000000000000000
7671	6472700000000000000000
7672	6556500000000000000000
7673	6581900000000000000000
7674	6532500000000000000000
7675	6507000000000000000000
7676	6493600000000000000000
7677	6553000000000000000000
7678	6575300000000000000000
7679	6601200000000000000000
7680	6479300000000000000000
7681	6398000000000000000000
7682	6303800000000000000000
7683	6362000000000000000000
7684	6304400000000000000000
7685	6345700000000000000000
7686	6332900000000000000000
7687	6151000000000000000000
7688	6214900000000000000000
7689	5855300000000000000000
7690	6054900000000000000000
7691	6151700000000000000000
7692	6149900000000000000000
7693	5974300000000000000000
7694	6046900000000000000000
7695	6125000000000000000000
7696	6159400000000000000000
7697	6200400000000000000000
7698	6268100000000000000000
7699	6374300000000000000000
7700	6405000000000000000000
7701	6315000000000000000000
7702	6240200000000000000000
7703	6345400000000000000000
7704	6406300000000000000000
7705	6474900000000000000000
7706	6464600000000000000000
7707	6499100000000000000000
7708	6448200000000000000000
7709	6330000000000000000000
7710	6348800000000000000000
7711	6406200000000000000000
7712	6399600000000000000000
7713	6268700000000000000000
7714	6294700000000000000000
7715	6156000000000000000000
7716	6229100000000000000000
7717	6175000000000000000000
7718	6192000000000000000000
7719	6227000000000000000000
7720	6182000000000000000000
7721	6208200000000000000000
7722	6308100000000000000000
7723	6335300000000000000000
7724	6256500000000000000000
7725	6307700000000000000000
7726	6356200000000000000000
7727	6316800000000000000000
7728	6258500000000000000000
7729	6289300000000000000000
7730	6159700000000000000000
7731	6094000000000000000000
7732	6112800000000000000000
7733	6109600000000000000000
7734	6126900000000000000000
7735	6063900000000000000000
7736	6143700000000000000000
7737	6172100000000000000000
7738	6247100000000000000000
7739	6256500000000000000000
7740	6310700000000000000000
7741	6282800000000000000000
7742	6321900000000000000000
7743	6327000000000000000000
7744	6349700000000000000000
7745	6339600000000000000000
7746	6319900000000000000000
7747	6342000000000000000000
7748	6295600000000000000000
7749	6315000000000000000000
7750	6341600000000000000000
7751	6354700000000000000000
7752	6387600000000000000000
7753	6393300000000000000000
7754	6394800000000000000000
7755	6385800000000000000000
7756	6434200000000000000000
7757	6405200000000000000000
7758	6395000000000000000000
7759	6447700000000000000000
7760	6437000000000000000000
7761	6434800000000000000000
7762	6434500000000000000000
7763	6395500000000000000000
7764	6404000000000000000000
7765	6447500000000000000000
7766	6385000000000000000000
7767	6404900000000000000000
7768	6409400000000000000000
7769	6232200000000000000000
7770	6232300000000000000000
7771	6192300000000000000000
7772	6213000000000000000000
7773	6200500000000000000000
7774	6178100000000000000000
7775	6102300000000000000000
7776	6124700000000000000000
7777	6124300000000000000000
7778	6095200000000000000000
7779	6149100000000000000000
7780	6179500000000000000000
7781	6199500000000000000000
7782	6021900000000000000000
7783	5854600000000000000000
7784	5902300000000000000000
7785	5826600000000000000000
7786	5800200000000000000000
7787	5716700000000000000000
7788	5691800000000000000000
7789	5609600000000000000000
7790	5780800000000000000000
7791	5737000000000000000000
7792	5791400000000000000000
7793	5728600000000000000000
7794	5763200000000000000000
7795	5789900000000000000000
7796	5665000000000000000000
7797	5614000000000000000000
7798	5694900000000000000000
7799	5685900000000000000000
7800	5751000000000000000000
7801	5724900000000000000000
7802	5738200000000000000000
7803	5682700000000000000000
7804	5654500000000000000000
7805	5525100000000000000000
7806	5454900000000000000000
7807	5488600000000000000000
7808	5409000000000000000000
7809	5590400000000000000000
7810	5727400000000000000000
7811	5692300000000000000000
7812	5784900000000000000000
7813	5675000000000000000000
7814	5671000000000000000000
7815	5555000000000000000000
7816	5528000000000000000000
7817	5622600000000000000000
7818	5619000000000000000000
7819	5733900000000000000000
7820	5697700000000000000000
7821	5673000000000000000000
7822	5726300000000000000000
7823	5740300000000000000000
7824	5668200000000000000000
7825	5675100000000000000000
7826	5689500000000000000000
7827	5727100000000000000000
7828	5627300000000000000000
7829	5682100000000000000000
7830	5760600000000000000000
7831	5755000000000000000000
7832	5734900000000000000000
7833	5880400000000000000000
7834	5834700000000000000000
7835	5865000000000000000000
7836	5925100000000000000000
7837	5920000000000000000000
7838	6071700000000000000000
7839	6113200000000000000000
7840	6168000000000000000000
7841	6060700000000000000000
7842	6157500000000000000000
7843	6125000000000000000000
7844	6199300000000000000000
7845	6124400000000000000000
7846	6188000000000000000000
7847	6127200000000000000000
7848	6131400000000000000000
7849	6140500000000000000000
7850	6036200000000000000000
7851	5841200000000000000000
7852	5877100000000000000000
7853	5867700000000000000000
7854	5915000000000000000000
7855	5905000000000000000000
7856	5945000000000000000000
7857	5928800000000000000000
7858	5928300000000000000000
7859	5972600000000000000000
7860	5897900000000000000000
7861	6066500000000000000000
7862	6121300000000000000000
7863	6147300000000000000000
7864	6139000000000000000000
7865	6145000000000000000000
7866	6137800000000000000000
7867	6175700000000000000000
7868	6196400000000000000000
7869	6112700000000000000000
7870	6047600000000000000000
7871	6121000000000000000000
7872	6115000000000000000000
7873	6119600000000000000000
7874	6079000000000000000000
7875	6121900000000000000000
7876	6126900000000000000000
7877	6164900000000000000000
7878	6171600000000000000000
7879	6189900000000000000000
7880	6155000000000000000000
7881	6134000000000000000000
7882	6206900000000000000000
7883	6185800000000000000000
7884	6220600000000000000000
7885	6181000000000000000000
7886	6025000000000000000000
7887	6081600000000000000000
7888	6125000000000000000000
7889	6074000000000000000000
7890	6043900000000000000000
7891	6050800000000000000000
7892	6046100000000000000000
7893	6015000000000000000000
7894	5932600000000000000000
7895	5995700000000000000000
7896	5957000000000000000000
7897	5878500000000000000000
7898	5785600000000000000000
7899	5781000000000000000000
7900	5809700000000000000000
7901	5802100000000000000000
7902	5817800000000000000000
7903	5863100000000000000000
7904	5827000000000000000000
7905	5887800000000000000000
7906	5985500000000000000000
7907	6010000000000000000000
7908	5994000000000000000000
7909	5817100000000000000000
7910	5891400000000000000000
7911	5949300000000000000000
7912	5913000000000000000000
7913	5916000000000000000000
7914	5925100000000000000000
7915	5936500000000000000000
7916	5912000000000000000000
7917	5915000000000000000000
7918	5958400000000000000000
7919	6012800000000000000000
7920	6037400000000000000000
7921	6035000000000000000000
7922	6062500000000000000000
7923	6026900000000000000000
7924	6024900000000000000000
7925	6037000000000000000000
7926	6023000000000000000000
7927	5935400000000000000000
7928	5937600000000000000000
7929	5984800000000000000000
7930	5967500000000000000000
7931	5970400000000000000000
7932	5935400000000000000000
7933	5978900000000000000000
7934	6022000000000000000000
7935	6016100000000000000000
7936	5956500000000000000000
7937	5895100000000000000000
7938	5802900000000000000000
7939	5836500000000000000000
7940	5853600000000000000000
7941	5785000000000000000000
7942	5722800000000000000000
7943	5704000000000000000000
7944	5631600000000000000000
7945	5667500000000000000000
7946	5705900000000000000000
7947	5707000000000000000000
7948	5742000000000000000000
7949	5744800000000000000000
7950	5685000000000000000000
7951	5748800000000000000000
7952	5796100000000000000000
7953	5786000000000000000000
7954	5826600000000000000000
7955	5799400000000000000000
7956	5799400000000000000000
7957	5774000000000000000000
7958	5741000000000000000000
7959	5773000000000000000000
7960	5788900000000000000000
7961	5795600000000000000000
7962	5851000000000000000000
7963	5871300000000000000000
7964	5868100000000000000000
7965	5865000000000000000000
7966	5876100000000000000000
7967	5906200000000000000000
7968	5866600000000000000000
7969	5849000000000000000000
7970	5865100000000000000000
7971	5922200000000000000000
7972	5895900000000000000000
7973	5899000000000000000000
7974	5874800000000000000000
7975	5848300000000000000000
7976	5900900000000000000000
7977	5896900000000000000000
7978	5930800000000000000000
7979	6045000000000000000000
7980	6061900000000000000000
7981	6012300000000000000000
7982	6029600000000000000000
7983	6035000000000000000000
7984	5985000000000000000000
7985	5980000000000000000000
7986	5995000000000000000000
7987	6001300000000000000000
7988	5955200000000000000000
7989	5891200000000000000000
7990	5905700000000000000000
7991	5945500000000000000000
7992	5889800000000000000000
7993	5924100000000000000000
7994	6033800000000000000000
7995	5996400000000000000000
7996	6006900000000000000000
7997	6013000000000000000000
7998	6009000000000000000000
7999	6022700000000000000000
8000	6042600000000000000000
8001	6074200000000000000000
8002	6069400000000000000000
8003	6055200000000000000000
8004	6032100000000000000000
8005	6037500000000000000000
8006	6048900000000000000000
8007	6055000000000000000000
8008	6128500000000000000000
8009	6138100000000000000000
8010	6151600000000000000000
8011	6118600000000000000000
8012	6117500000000000000000
8013	6129000000000000000000
8014	6066200000000000000000
8015	6096500000000000000000
8016	6075000000000000000000
8017	6013500000000000000000
8018	6070100000000000000000
8019	6061100000000000000000
8020	6076000000000000000000
8021	6080200000000000000000
8022	6135000000000000000000
8023	6139400000000000000000
8024	6111200000000000000000
8025	6080300000000000000000
8026	6034900000000000000000
8027	6069300000000000000000
8028	6037400000000000000000
8029	6034100000000000000000
8030	5975200000000000000000
8031	5983200000000000000000
8032	5945100000000000000000
8033	5925000000000000000000
8034	5875000000000000000000
8035	5935500000000000000000
8036	5954000000000000000000
8037	5926800000000000000000
8038	5934800000000000000000
8039	5940800000000000000000
8040	5917300000000000000000
8041	5859400000000000000000
8042	5862500000000000000000
8043	5864000000000000000000
8044	5858000000000000000000
8045	5875600000000000000000
8046	5928300000000000000000
8047	5897000000000000000000
8048	5876100000000000000000
8049	5821300000000000000000
8050	5860100000000000000000
8051	5812700000000000000000
8052	5783000000000000000000
8053	5830500000000000000000
8054	5800900000000000000000
8055	5788700000000000000000
8056	5789900000000000000000
8057	5739600000000000000000
8058	5729600000000000000000
8059	5670100000000000000000
8060	5580000000000000000000
8061	5525000000000000000000
8062	5453900000000000000000
8063	5474900000000000000000
8064	5442500000000000000000
8065	5387500000000000000000
8066	5434300000000000000000
8067	5468100000000000000000
8068	5414800000000000000000
8069	5453000000000000000000
8070	5486100000000000000000
8071	5321500000000000000000
8072	5274200000000000000000
8073	5273300000000000000000
8074	5315000000000000000000
8075	5325000000000000000000
8076	5375000000000000000000
8077	5330400000000000000000
8078	5306000000000000000000
8079	5152000000000000000000
8080	5064900000000000000000
8081	4914900000000000000000
8082	4990400000000000000000
8083	5075400000000000000000
8084	5044000000000000000000
8085	5074500000000000000000
8086	4994900000000000000000
8087	4959200000000000000000
8088	5061000000000000000000
8089	5085200000000000000000
8090	5066300000000000000000
8091	5117300000000000000000
8092	5234900000000000000000
8093	5190300000000000000000
8094	5141000000000000000000
8095	5063900000000000000000
8096	4911000000000000000000
8097	4845500000000000000000
8098	4820500000000000000000
8099	4855800000000000000000
8100	4997900000000000000000
8101	4993000000000000000000
8102	5028200000000000000000
8103	5075000000000000000000
8104	4984600000000000000000
8105	5010000000000000000000
8106	5114200000000000000000
8107	5130400000000000000000
8108	5071300000000000000000
8109	5052800000000000000000
8110	5094400000000000000000
8111	5159600000000000000000
8112	5105600000000000000000
8113	5148500000000000000000
8114	5203100000000000000000
8115	5162300000000000000000
8116	5208500000000000000000
8117	5257000000000000000000
8118	5103300000000000000000
8119	5111300000000000000000
8120	5125000000000000000000
8121	5091900000000000000000
8122	5051100000000000000000
8123	5134900000000000000000
8124	5213900000000000000000
8125	5189100000000000000000
8126	5140000000000000000000
8127	5153900000000000000000
8128	5127200000000000000000
8129	5060000000000000000000
8130	5015100000000000000000
8131	5012700000000000000000
8132	5038800000000000000000
8133	5021000000000000000000
8134	4941200000000000000000
8135	5053000000000000000000
8136	5026600000000000000000
8137	5069300000000000000000
8138	5038000000000000000000
8139	5050600000000000000000
8140	5022300000000000000000
8141	5074700000000000000000
8142	5075100000000000000000
8143	5170000000000000000000
8144	5180300000000000000000
8145	5159700000000000000000
8146	5168700000000000000000
8147	5160500000000000000000
8148	5151600000000000000000
8149	5191600000000000000000
8150	5171200000000000000000
8151	5192600000000000000000
8152	5173900000000000000000
8153	5196900000000000000000
8154	5192900000000000000000
8155	5167800000000000000000
8156	5158700000000000000000
8157	5129700000000000000000
8158	5035000000000000000000
8159	5051000000000000000000
8160	5018000000000000000000
8161	5026300000000000000000
8162	5031400000000000000000
8163	5011400000000000000000
8164	5026600000000000000000
8165	5012800000000000000000
8166	5034100000000000000000
8167	5059100000000000000000
8168	4950000000000000000000
8169	4965000000000000000000
8170	4949100000000000000000
8171	4958800000000000000000
8172	4939400000000000000000
8173	4883600000000000000000
8174	4925800000000000000000
8175	4921600000000000000000
8176	4904300000000000000000
8177	4909000000000000000000
8178	4808300000000000000000
8179	4810800000000000000000
8180	4819000000000000000000
8181	4845100000000000000000
8182	4891600000000000000000
8183	4896400000000000000000
8184	4902200000000000000000
8185	4887900000000000000000
8186	4890800000000000000000
8187	4891300000000000000000
8188	4765800000000000000000
8189	4435000000000000000000
8190	4567700000000000000000
8191	4588100000000000000000
8192	4551700000000000000000
8193	4573000000000000000000
8194	4628300000000000000000
8195	4577000000000000000000
8196	4659400000000000000000
8197	4624400000000000000000
8198	4570700000000000000000
8199	4587100000000000000000
8200	4576000000000000000000
8201	4561600000000000000000
8202	4507000000000000000000
8203	4564900000000000000000
8204	4529500000000000000000
8205	4458400000000000000000
8206	4484400000000000000000
8207	4426000000000000000000
8208	4504500000000000000000
8209	4515400000000000000000
8210	4503300000000000000000
8211	4539600000000000000000
8212	4563600000000000000000
8213	4517300000000000000000
8214	4498500000000000000000
8215	4542900000000000000000
8216	4529400000000000000000
8217	4551500000000000000000
8218	4617400000000000000000
8219	4821200000000000000000
8220	4846000000000000000000
8221	4924500000000000000000
8222	4838600000000000000000
8223	4841100000000000000000
8224	4867000000000000000000
8225	4924900000000000000000
8226	4924700000000000000000
8227	4912200000000000000000
8228	4956500000000000000000
8229	4950200000000000000000
8230	4864300000000000000000
8231	4934900000000000000000
8232	4992400000000000000000
8233	5034300000000000000000
8234	5003400000000000000000
8235	4968800000000000000000
8236	4988100000000000000000
8237	4966400000000000000000
8238	4862100000000000000000
8239	4899200000000000000000
8240	4864800000000000000000
8241	4901600000000000000000
8242	4932900000000000000000
8243	4938000000000000000000
8244	4924300000000000000000
8245	4916300000000000000000
8246	4795900000000000000000
8247	4735100000000000000000
8248	4697300000000000000000
8249	4733600000000000000000
8250	4720700000000000000000
8251	4736000000000000000000
8252	4747400000000000000000
8253	4734400000000000000000
8254	4758200000000000000000
8255	4802200000000000000000
8256	4825000000000000000000
8257	4802800000000000000000
8258	4833100000000000000000
8259	4848400000000000000000
8260	4915800000000000000000
8261	4918100000000000000000
8262	4936800000000000000000
8263	4916900000000000000000
8264	4893100000000000000000
8265	4906600000000000000000
8266	4932300000000000000000
8267	4932100000000000000000
8268	4932500000000000000000
8269	4922900000000000000000
8270	4925000000000000000000
8271	4939000000000000000000
8272	4938200000000000000000
8273	5015000000000000000000
8274	4975100000000000000000
8275	4919200000000000000000
8276	4973000000000000000000
8277	5004300000000000000000
8278	4911400000000000000000
8279	4955300000000000000000
8280	4966000000000000000000
8281	4955100000000000000000
8282	4908100000000000000000
8283	4918400000000000000000
8284	4915200000000000000000
8285	4927600000000000000000
8286	4988400000000000000000
8287	5007100000000000000000
8288	5055000000000000000000
8289	5015900000000000000000
8290	5010000000000000000000
8291	4912200000000000000000
8292	4937700000000000000000
8293	4934900000000000000000
8294	4951400000000000000000
8295	4947300000000000000000
8296	4934400000000000000000
8297	4886300000000000000000
8298	4875500000000000000000
8299	4928800000000000000000
8300	4874100000000000000000
8301	4902500000000000000000
8302	4982500000000000000000
8303	4985600000000000000000
8304	4952500000000000000000
8305	4979000000000000000000
8306	4991600000000000000000
8307	4960100000000000000000
8308	4968000000000000000000
8309	5006200000000000000000
8310	5049200000000000000000
8311	5065900000000000000000
8312	5118000000000000000000
8313	5131300000000000000000
8314	5089300000000000000000
8315	5105100000000000000000
8316	5081500000000000000000
8317	5093700000000000000000
8318	5101800000000000000000
8319	5093900000000000000000
8320	5061700000000000000000
8321	5068000000000000000000
8322	5126300000000000000000
8323	5153900000000000000000
8324	5097800000000000000000
8325	5105000000000000000000
8326	5099500000000000000000
8327	5082000000000000000000
8328	5104900000000000000000
8329	5103700000000000000000
8330	5097800000000000000000
8331	5098800000000000000000
8332	5104900000000000000000
8333	5123900000000000000000
8334	5209000000000000000000
8335	5221100000000000000000
8336	5385400000000000000000
8337	5385100000000000000000
8338	5324900000000000000000
8339	5344100000000000000000
8340	5353400000000000000000
8341	5355300000000000000000
8342	5375000000000000000000
8343	5365000000000000000000
8344	5330500000000000000000
8345	5334000000000000000000
8346	5276500000000000000000
8347	5311800000000000000000
8348	5351600000000000000000
8349	5325500000000000000000
8350	5319100000000000000000
8351	5335900000000000000000
8352	5362400000000000000000
8353	5327900000000000000000
8354	5294700000000000000000
8355	5316300000000000000000
8356	5325600000000000000000
8357	5300600000000000000000
8358	5221500000000000000000
8359	5211600000000000000000
8360	5190500000000000000000
8361	5211500000000000000000
8362	5181600000000000000000
8363	5075100000000000000000
8364	5111400000000000000000
8365	5070400000000000000000
8366	5021000000000000000000
8367	5030100000000000000000
8368	5015900000000000000000
8369	5023100000000000000000
8370	5058200000000000000000
8371	5069500000000000000000
8372	5119500000000000000000
8373	5129200000000000000000
8374	5083800000000000000000
8375	5076300000000000000000
8376	5107400000000000000000
8377	5094300000000000000000
8378	4991600000000000000000
8379	5006200000000000000000
8380	4958300000000000000000
8381	5012600000000000000000
8382	5039000000000000000000
8383	5023400000000000000000
8384	5085700000000000000000
8385	5041100000000000000000
8386	5070900000000000000000
8387	5055500000000000000000
8388	5051200000000000000000
8389	5039000000000000000000
8390	5045600000000000000000
8391	5144800000000000000000
8392	5204500000000000000000
8393	5217900000000000000000
8394	5209600000000000000000
8395	5210400000000000000000
8396	5224300000000000000000
8397	5170700000000000000000
8398	5218700000000000000000
8399	5209800000000000000000
8400	5181900000000000000000
8401	5211200000000000000000
8402	5203700000000000000000
8403	5194400000000000000000
8404	5149400000000000000000
8405	5184500000000000000000
8406	5209800000000000000000
8407	5188300000000000000000
8408	5157900000000000000000
8409	5120000000000000000000
8410	5152800000000000000000
8411	5181900000000000000000
8412	5220600000000000000000
8413	5188800000000000000000
8414	5189400000000000000000
8415	5210000000000000000000
8416	5087200000000000000000
8417	5109000000000000000000
8418	5103800000000000000000
8419	5115900000000000000000
8420	5155600000000000000000
8421	5170000000000000000000
8422	5175000000000000000000
8423	5172500000000000000000
8424	5226100000000000000000
8425	5221200000000000000000
8426	5217800000000000000000
8427	5233100000000000000000
8428	5197200000000000000000
8429	5186400000000000000000
8430	5153200000000000000000
8431	5161300000000000000000
8432	5147600000000000000000
8433	5169400000000000000000
8434	5152400000000000000000
8435	5153000000000000000000
8436	5161000000000000000000
8437	5149300000000000000000
8438	5142800000000000000000
8439	5140500000000000000000
8440	5189000000000000000000
8441	5162000000000000000000
8442	5155000000000000000000
8443	5156400000000000000000
8444	5131600000000000000000
8445	5115100000000000000000
8446	5122100000000000000000
8447	5139700000000000000000
8448	5168600000000000000000
8449	5144200000000000000000
8450	5147300000000000000000
8451	5124300000000000000000
8452	5137500000000000000000
8453	5138100000000000000000
8454	5157500000000000000000
8455	5117200000000000000000
8456	5132000000000000000000
8457	5145100000000000000000
8458	5108100000000000000000
8459	5105200000000000000000
8460	5097900000000000000000
8461	5110100000000000000000
8462	5100200000000000000000
8463	5121500000000000000000
8464	5130200000000000000000
8465	5130600000000000000000
8466	5114100000000000000000
8467	5091200000000000000000
8468	5106100000000000000000
8469	5117500000000000000000
8470	5138400000000000000000
8471	5115000000000000000000
8472	5145100000000000000000
8473	5165000000000000000000
8474	5192800000000000000000
8475	5168500000000000000000
8476	5170200000000000000000
8477	5177300000000000000000
8478	5165000000000000000000
8479	5160300000000000000000
8480	5134600000000000000000
8481	5160300000000000000000
8482	5170000000000000000000
8483	5156600000000000000000
8484	5128900000000000000000
8485	5123500000000000000000
8486	5124500000000000000000
8487	5137000000000000000000
8488	5109200000000000000000
8489	5104800000000000000000
8490	5110300000000000000000
8491	5111900000000000000000
8492	5123500000000000000000
8493	5104800000000000000000
8494	5094800000000000000000
8495	5070000000000000000000
8496	4885900000000000000000
8497	4929200000000000000000
8498	4919800000000000000000
8499	4874800000000000000000
8500	4883300000000000000000
8501	4902700000000000000000
8502	4904200000000000000000
8503	4795000000000000000000
8504	4801200000000000000000
8505	4847600000000000000000
8506	4837300000000000000000
8507	4839000000000000000000
8508	4822300000000000000000
8509	4865000000000000000000
8510	4839500000000000000000
8511	4842400000000000000000
8512	4810200000000000000000
8513	4582300000000000000000
8514	4555000000000000000000
8515	4612000000000000000000
8516	4485000000000000000000
8517	4413700000000000000000
8518	4343300000000000000000
8519	4494200000000000000000
8520	4415000000000000000000
8521	4453500000000000000000
8522	4529200000000000000000
8523	4542000000000000000000
8524	4565900000000000000000
8525	4543400000000000000000
8526	4538900000000000000000
8527	4430000000000000000000
8528	4555000000000000000000
8529	4538600000000000000000
8530	4556600000000000000000
8531	4573400000000000000000
8532	4548800000000000000000
8533	4523900000000000000000
8534	4454900000000000000000
8535	4404700000000000000000
8536	4462900000000000000000
8537	4430000000000000000000
8538	4445100000000000000000
8539	4442000000000000000000
8540	4425900000000000000000
8541	4435200000000000000000
8542	4482600000000000000000
8543	4547800000000000000000
8544	4508200000000000000000
8545	4526400000000000000000
8546	4550000000000000000000
8547	4489800000000000000000
8548	4536900000000000000000
8549	4543700000000000000000
8550	4554200000000000000000
8551	4524800000000000000000
8552	4581900000000000000000
8553	4577700000000000000000
8554	4548100000000000000000
8555	4543100000000000000000
8556	4463100000000000000000
8557	4473200000000000000000
8558	4489900000000000000000
8559	4488000000000000000000
8560	4450500000000000000000
8561	4420600000000000000000
8562	4345000000000000000000
8563	4227600000000000000000
8564	4208000000000000000000
8565	4203900000000000000000
8566	4201900000000000000000
8567	4241300000000000000000
8568	4238500000000000000000
8569	4251000000000000000000
8570	4283500000000000000000
8571	4263700000000000000000
8572	4260100000000000000000
8573	4225200000000000000000
8574	4235200000000000000000
8575	4206000000000000000000
8576	4101600000000000000000
8577	4019800000000000000000
8578	4035000000000000000000
8579	4075100000000000000000
8580	4091800000000000000000
8581	4058200000000000000000
8582	4020000000000000000000
8583	3963000000000000000000
8584	4015400000000000000000
8585	4054500000000000000000
8586	4077700000000000000000
8587	4004100000000000000000
8588	4017000000000000000000
8589	4010000000000000000000
8590	4061000000000000000000
8591	4064500000000000000000
8592	4056000000000000000000
8593	4012000000000000000000
8594	4155000000000000000000
8595	4149000000000000000000
8596	4145900000000000000000
8597	4148000000000000000000
8598	4130800000000000000000
8599	4111600000000000000000
8600	4140800000000000000000
8601	4158800000000000000000
8602	4141200000000000000000
8603	4178700000000000000000
8604	4163300000000000000000
8605	4071800000000000000000
8606	4090100000000000000000
8607	4011800000000000000000
8608	4359600000000000000000
8609	4444400000000000000000
8610	4497900000000000000000
8611	4519300000000000000000
8612	4515900000000000000000
8613	4500900000000000000000
8614	4489800000000000000000
8615	4533700000000000000000
8616	4492400000000000000000
8617	4470500000000000000000
8618	4455900000000000000000
8619	4459000000000000000000
8620	4381000000000000000000
8621	4395000000000000000000
8622	4425000000000000000000
